image,chain_accuracy,id_accuracy,method,color_space
ab847ce9370e0cf1.jpg,1,0,cosine,LAB
ab847ce9370e0cf1.jpg,0,0,correlation,RGB
ab847ce9370e0cf1.jpg,2,1,correlation,HSV
ab847ce9370e0cf1.jpg,1,0,correlation,LAB
ab847ce9370e0cf1.jpg,0,0,chi2,RGB
ab847ce9370e0cf1.jpg,0,0,chi2,HSV
ab847ce9370e0cf1.jpg,1,0,chi2,LAB
ab847ce9370e0cf1.jpg,2,0,intersection,RGB
ab847ce9370e0cf1.jpg,0,0,intersection,HSV
ab847ce9370e0cf1.jpg,0,0,intersection,LAB
ab847ce9370e0cf1.jpg,1,0,bhattacharyya,RGB
ab847ce9370e0cf1.jpg,1,1,bhattacharyya,HSV
ab847ce9370e0cf1.jpg,0,0,bhattacharyya,LAB
a52cd5019ed2739e.jpg,0,0,euclidean,RGB
a52cd5019ed2739e.jpg,0,0,euclidean,HSV
a52cd5019ed2739e.jpg,0,0,euclidean,LAB
a52cd5019ed2739e.jpg,0,0,cosine,RGB
a52cd5019ed2739e.jpg,0,0,cosine,HSV
a52cd5019ed2739e.jpg,0,0,cosine,LAB
a52cd5019ed2739e.jpg,0,0,correlation,RGB
a52cd5019ed2739e.jpg,0,0,correlation,HSV
a52cd5019ed2739e.jpg,0,0,correlation,LAB
a52cd5019ed2739e.jpg,0,0,chi2,RGB
a52cd5019ed2739e.jpg,0,0,chi2,HSV
a52cd5019ed2739e.jpg,0,0,chi2,LAB
a52cd5019ed2739e.jpg,0,0,intersection,RGB
a52cd5019ed2739e.jpg,1,0,intersection,HSV
a52cd5019ed2739e.jpg,0,0,intersection,LAB
a52cd5019ed2739e.jpg,0,0,bhattacharyya,RGB
a52cd5019ed2739e.jpg,1,0,bhattacharyya,HSV
a52cd5019ed2739e.jpg,0,0,bhattacharyya,LAB
c68e87dd1d3b90c8.jpg,1,1,euclidean,RGB
c68e87dd1d3b90c8.jpg,0,0,euclidean,HSV
c68e87dd1d3b90c8.jpg,0,0,euclidean,LAB
c68e87dd1d3b90c8.jpg,1,1,cosine,RGB
c68e87dd1d3b90c8.jpg,0,0,cosine,HSV
c68e87dd1d3b90c8.jpg,0,0,cosine,LAB
c68e87dd1d3b90c8.jpg,1,1,correlation,RGB
c68e87dd1d3b90c8.jpg,0,0,correlation,HSV
c68e87dd1d3b90c8.jpg,0,0,correlation,LAB
c68e87dd1d3b90c8.jpg,0,0,chi2,RGB
c68e87dd1d3b90c8.jpg,1,0,chi2,HSV
c68e87dd1d3b90c8.jpg,0,0,chi2,LAB
c68e87dd1d3b90c8.jpg,2,1,intersection,RGB
c68e87dd1d3b90c8.jpg,0,0,intersection,HSV
c68e87dd1d3b90c8.jpg,2,0,intersection,LAB
c68e87dd1d3b90c8.jpg,1,1,bhattacharyya,RGB
c68e87dd1d3b90c8.jpg,1,0,bhattacharyya,HSV
c68e87dd1d3b90c8.jpg,0,0,bhattacharyya,LAB
f5a90b564608f1d7.jpg,1,0,euclidean,RGB
f5a90b564608f1d7.jpg,0,0,euclidean,HSV
f5a90b564608f1d7.jpg,0,0,euclidean,LAB
f5a90b564608f1d7.jpg,1,0,cosine,RGB
f5a90b564608f1d7.jpg,0,0,cosine,HSV
f5a90b564608f1d7.jpg,0,0,cosine,LAB
f5a90b564608f1d7.jpg,1,0,correlation,RGB
f5a90b564608f1d7.jpg,0,0,correlation,HSV
f5a90b564608f1d7.jpg,0,0,correlation,LAB
f5a90b564608f1d7.jpg,0,0,chi2,RGB
f5a90b564608f1d7.jpg,1,0,chi2,HSV
f5a90b564608f1d7.jpg,0,0,chi2,LAB
f5a90b564608f1d7.jpg,0,0,intersection,RGB
f5a90b564608f1d7.jpg,1,0,intersection,HSV
f5a90b564608f1d7.jpg,0,0,intersection,LAB
f5a90b564608f1d7.jpg,0,0,bhattacharyya,RGB
f5a90b564608f1d7.jpg,2,0,bhattacharyya,HSV
f5a90b564608f1d7.jpg,0,0,bhattacharyya,LAB
e5154cedb3d30c2c.jpg,1,0,euclidean,RGB
e5154cedb3d30c2c.jpg,0,0,euclidean,HSV
e5154cedb3d30c2c.jpg,0,0,euclidean,LAB
e5154cedb3d30c2c.jpg,1,0,cosine,RGB
e5154cedb3d30c2c.jpg,0,0,cosine,HSV
e5154cedb3d30c2c.jpg,0,0,cosine,LAB
e5154cedb3d30c2c.jpg,1,0,correlation,RGB
e5154cedb3d30c2c.jpg,0,0,correlation,HSV
e5154cedb3d30c2c.jpg,1,0,correlation,LAB
e5154cedb3d30c2c.jpg,1,0,chi2,RGB
e5154cedb3d30c2c.jpg,0,0,chi2,HSV
e5154cedb3d30c2c.jpg,0,0,chi2,LAB
e5154cedb3d30c2c.jpg,0,0,intersection,RGB
e5154cedb3d30c2c.jpg,0,0,intersection,HSV
e5154cedb3d30c2c.jpg,1,0,intersection,LAB
e5154cedb3d30c2c.jpg,1,0,bhattacharyya,RGB
e5154cedb3d30c2c.jpg,1,0,bhattacharyya,HSV
e5154cedb3d30c2c.jpg,0,0,bhattacharyya,LAB
c9264b94394b76b9.jpg,0,0,euclidean,RGB
c9264b94394b76b9.jpg,0,0,euclidean,HSV
c9264b94394b76b9.jpg,0,0,euclidean,LAB
c9264b94394b76b9.jpg,0,0,cosine,RGB
c9264b94394b76b9.jpg,0,0,cosine,HSV
c9264b94394b76b9.jpg,0,0,cosine,LAB
c9264b94394b76b9.jpg,0,0,correlation,RGB
c9264b94394b76b9.jpg,0,0,correlation,HSV
c9264b94394b76b9.jpg,0,0,correlation,LAB
c9264b94394b76b9.jpg,1,0,chi2,RGB
c9264b94394b76b9.jpg,1,0,chi2,HSV
c9264b94394b76b9.jpg,1,0,chi2,LAB
c9264b94394b76b9.jpg,1,0,intersection,RGB
c9264b94394b76b9.jpg,1,0,intersection,HSV
c9264b94394b76b9.jpg,0,0,intersection,LAB
c9264b94394b76b9.jpg,2,0,bhattacharyya,RGB
c9264b94394b76b9.jpg,1,0,bhattacharyya,HSV
c9264b94394b76b9.jpg,0,0,bhattacharyya,LAB
94b76bc94b1634b4.jpg,2,0,euclidean,RGB
94b76bc94b1634b4.jpg,0,0,euclidean,HSV
94b76bc94b1634b4.jpg,1,0,euclidean,LAB
94b76bc94b1634b4.jpg,2,0,cosine,RGB
94b76bc94b1634b4.jpg,0,0,cosine,HSV
94b76bc94b1634b4.jpg,1,0,cosine,LAB
94b76bc94b1634b4.jpg,2,0,correlation,RGB
94b76bc94b1634b4.jpg,0,0,correlation,HSV
94b76bc94b1634b4.jpg,1,0,correlation,LAB
94b76bc94b1634b4.jpg,0,0,chi2,RGB
94b76bc94b1634b4.jpg,0,0,chi2,HSV
94b76bc94b1634b4.jpg,1,0,chi2,LAB
94b76bc94b1634b4.jpg,2,0,intersection,RGB
94b76bc94b1634b4.jpg,0,0,intersection,HSV
94b76bc94b1634b4.jpg,0,0,intersection,LAB
94b76bc94b1634b4.jpg,1,0,bhattacharyya,RGB
94b76bc94b1634b4.jpg,0,0,bhattacharyya,HSV
94b76bc94b1634b4.jpg,0,0,bhattacharyya,LAB
95827ed1b936ea60.jpg,0,0,euclidean,RGB
95827ed1b936ea60.jpg,0,0,euclidean,HSV
95827ed1b936ea60.jpg,0,0,euclidean,LAB
95827ed1b936ea60.jpg,0,0,cosine,RGB
95827ed1b936ea60.jpg,0,0,cosine,HSV
95827ed1b936ea60.jpg,0,0,cosine,LAB
95827ed1b936ea60.jpg,0,0,correlation,RGB
95827ed1b936ea60.jpg,0,0,correlation,HSV
95827ed1b936ea60.jpg,0,0,correlation,LAB
95827ed1b936ea60.jpg,0,0,chi2,RGB
95827ed1b936ea60.jpg,0,0,chi2,HSV
95827ed1b936ea60.jpg,0,0,chi2,LAB
95827ed1b936ea60.jpg,0,0,intersection,RGB
95827ed1b936ea60.jpg,0,0,intersection,HSV
95827ed1b936ea60.jpg,0,0,intersection,LAB
95827ed1b936ea60.jpg,0,0,bhattacharyya,RGB
95827ed1b936ea60.jpg,0,0,bhattacharyya,HSV
95827ed1b936ea60.jpg,0,0,bhattacharyya,LAB
a0a95703ad785bd5.jpg,1,0,euclidean,RGB
a0a95703ad785bd5.jpg,2,2,euclidean,HSV
a0a95703ad785bd5.jpg,1,0,euclidean,LAB
a0a95703ad785bd5.jpg,1,0,cosine,RGB
a0a95703ad785bd5.jpg,2,2,cosine,HSV
a0a95703ad785bd5.jpg,1,0,cosine,LAB
a0a95703ad785bd5.jpg,1,0,correlation,RGB
a0a95703ad785bd5.jpg,2,2,correlation,HSV
a0a95703ad785bd5.jpg,1,0,correlation,LAB
a0a95703ad785bd5.jpg,1,0,chi2,RGB
a0a95703ad785bd5.jpg,0,0,chi2,HSV
a0a95703ad785bd5.jpg,0,0,chi2,LAB
a0a95703ad785bd5.jpg,1,0,intersection,RGB
a0a95703ad785bd5.jpg,1,1,intersection,HSV
a0a95703ad785bd5.jpg,0,0,intersection,LAB
a0a95703ad785bd5.jpg,0,0,bhattacharyya,RGB
a0a95703ad785bd5.jpg,1,1,bhattacharyya,HSV
a0a95703ad785bd5.jpg,1,1,bhattacharyya,LAB
aede7b3330695091.jpg,0,0,euclidean,RGB
aede7b3330695091.jpg,0,0,euclidean,HSV
aede7b3330695091.jpg,0,0,euclidean,LAB
aede7b3330695091.jpg,0,0,cosine,RGB
aede7b3330695091.jpg,0,0,cosine,HSV
aede7b3330695091.jpg,0,0,cosine,LAB
aede7b3330695091.jpg,0,0,correlation,RGB
aede7b3330695091.jpg,0,0,correlation,HSV
aede7b3330695091.jpg,0,0,correlation,LAB
aede7b3330695091.jpg,0,0,chi2,RGB
aede7b3330695091.jpg,0,0,chi2,HSV
aede7b3330695091.jpg,0,0,chi2,LAB
aede7b3330695091.jpg,0,0,intersection,RGB
aede7b3330695091.jpg,0,0,intersection,HSV
aede7b3330695091.jpg,0,0,intersection,LAB
aede7b3330695091.jpg,0,0,bhattacharyya,RGB
aede7b3330695091.jpg,0,0,bhattacharyya,HSV
aede7b3330695091.jpg,1,0,bhattacharyya,LAB
87af7a7040872ff0.jpg,0,0,euclidean,RGB
87af7a7040872ff0.jpg,0,0,euclidean,HSV
87af7a7040872ff0.jpg,0,0,euclidean,LAB
87af7a7040872ff0.jpg,0,0,cosine,RGB
87af7a7040872ff0.jpg,0,0,cosine,HSV
87af7a7040872ff0.jpg,0,0,cosine,LAB
87af7a7040872ff0.jpg,0,0,correlation,RGB
87af7a7040872ff0.jpg,0,0,correlation,HSV
87af7a7040872ff0.jpg,0,0,correlation,LAB
87af7a7040872ff0.jpg,0,0,chi2,RGB
87af7a7040872ff0.jpg,0,0,chi2,HSV
87af7a7040872ff0.jpg,0,0,chi2,LAB
87af7a7040872ff0.jpg,0,0,intersection,RGB
87af7a7040872ff0.jpg,1,0,intersection,HSV
87af7a7040872ff0.jpg,0,0,intersection,LAB
87af7a7040872ff0.jpg,0,0,bhattacharyya,RGB
87af7a7040872ff0.jpg,0,0,bhattacharyya,HSV
87af7a7040872ff0.jpg,0,0,bhattacharyya,LAB
bda0927bcc9146bc.jpg,0,0,euclidean,RGB
bda0927bcc9146bc.jpg,0,0,euclidean,HSV
bda0927bcc9146bc.jpg,0,0,euclidean,LAB
bda0927bcc9146bc.jpg,0,0,cosine,RGB
bda0927bcc9146bc.jpg,0,0,cosine,HSV
bda0927bcc9146bc.jpg,0,0,cosine,LAB
bda0927bcc9146bc.jpg,0,0,correlation,RGB
bda0927bcc9146bc.jpg,0,0,correlation,HSV
bda0927bcc9146bc.jpg,0,0,correlation,LAB
bda0927bcc9146bc.jpg,0,0,chi2,RGB
bda0927bcc9146bc.jpg,0,0,chi2,HSV
bda0927bcc9146bc.jpg,1,1,chi2,LAB
bda0927bcc9146bc.jpg,0,0,intersection,RGB
bda0927bcc9146bc.jpg,0,0,intersection,HSV
bda0927bcc9146bc.jpg,0,0,intersection,LAB
bda0927bcc9146bc.jpg,1,1,bhattacharyya,RGB
bda0927bcc9146bc.jpg,1,1,bhattacharyya,HSV
bda0927bcc9146bc.jpg,1,1,bhattacharyya,LAB
e0a857cbcf152f42.jpg,0,0,euclidean,RGB
e0a857cbcf152f42.jpg,0,0,euclidean,HSV
e0a857cbcf152f42.jpg,0,0,euclidean,LAB
e0a857cbcf152f42.jpg,0,0,cosine,RGB
e0a857cbcf152f42.jpg,0,0,cosine,HSV
e0a857cbcf152f42.jpg,0,0,cosine,LAB
e0a857cbcf152f42.jpg,0,0,correlation,RGB
e0a857cbcf152f42.jpg,0,0,correlation,HSV
e0a857cbcf152f42.jpg,0,0,correlation,LAB
e0a857cbcf152f42.jpg,0,0,chi2,RGB
e0a857cbcf152f42.jpg,0,0,chi2,HSV
e0a857cbcf152f42.jpg,0,0,chi2,LAB
e0a857cbcf152f42.jpg,1,0,intersection,RGB
e0a857cbcf152f42.jpg,0,0,intersection,HSV
e0a857cbcf152f42.jpg,0,0,intersection,LAB
e0a857cbcf152f42.jpg,0,0,bhattacharyya,RGB
e0a857cbcf152f42.jpg,0,0,bhattacharyya,HSV
e0a857cbcf152f42.jpg,0,0,bhattacharyya,LAB
9393431dacacad63.jpg,0,0,euclidean,RGB
9393431dacacad63.jpg,0,0,euclidean,HSV
9393431dacacad63.jpg,0,0,euclidean,LAB
9393431dacacad63.jpg,0,0,cosine,RGB
9393431dacacad63.jpg,0,0,cosine,HSV
9393431dacacad63.jpg,0,0,cosine,LAB
9393431dacacad63.jpg,0,0,correlation,RGB
9393431dacacad63.jpg,0,0,correlation,HSV
9393431dacacad63.jpg,0,0,correlation,LAB
9393431dacacad63.jpg,0,0,chi2,RGB
9393431dacacad63.jpg,0,0,chi2,HSV
9393431dacacad63.jpg,0,0,chi2,LAB
9393431dacacad63.jpg,0,0,intersection,RGB
9393431dacacad63.jpg,0,0,intersection,HSV
9393431dacacad63.jpg,0,0,intersection,LAB
9393431dacacad63.jpg,1,1,bhattacharyya,RGB
9393431dacacad63.jpg,0,0,bhattacharyya,HSV
9393431dacacad63.jpg,0,0,bhattacharyya,LAB
b1ad64d2d42aaba5.jpg,1,0,euclidean,RGB
b1ad64d2d42aaba5.jpg,0,0,euclidean,HSV
b1ad64d2d42aaba5.jpg,0,0,euclidean,LAB
b1ad64d2d42aaba5.jpg,1,0,cosine,RGB
b1ad64d2d42aaba5.jpg,0,0,cosine,HSV
b1ad64d2d42aaba5.jpg,0,0,cosine,LAB
b1ad64d2d42aaba5.jpg,1,0,correlation,RGB
b1ad64d2d42aaba5.jpg,0,0,correlation,HSV
b1ad64d2d42aaba5.jpg,0,0,correlation,LAB
b1ad64d2d42aaba5.jpg,1,0,chi2,RGB
b1ad64d2d42aaba5.jpg,0,0,chi2,HSV
b1ad64d2d42aaba5.jpg,0,0,chi2,LAB
b1ad64d2d42aaba5.jpg,0,0,intersection,RGB
b1ad64d2d42aaba5.jpg,0,0,intersection,HSV
b1ad64d2d42aaba5.jpg,0,0,intersection,LAB
b1ad64d2d42aaba5.jpg,0,0,bhattacharyya,RGB
b1ad64d2d42aaba5.jpg,1,0,bhattacharyya,HSV
b1ad64d2d42aaba5.jpg,0,0,bhattacharyya,LAB
92d22d2dcdd2323e.jpg,1,0,euclidean,RGB
92d22d2dcdd2323e.jpg,0,0,euclidean,HSV
92d22d2dcdd2323e.jpg,0,0,euclidean,LAB
92d22d2dcdd2323e.jpg,1,0,cosine,RGB
92d22d2dcdd2323e.jpg,0,0,cosine,HSV
92d22d2dcdd2323e.jpg,0,0,cosine,LAB
92d22d2dcdd2323e.jpg,1,0,correlation,RGB
92d22d2dcdd2323e.jpg,0,0,correlation,HSV
92d22d2dcdd2323e.jpg,0,0,correlation,LAB
92d22d2dcdd2323e.jpg,0,0,chi2,RGB
92d22d2dcdd2323e.jpg,0,0,chi2,HSV
92d22d2dcdd2323e.jpg,0,0,chi2,LAB
92d22d2dcdd2323e.jpg,1,0,intersection,RGB
92d22d2dcdd2323e.jpg,1,0,intersection,HSV
92d22d2dcdd2323e.jpg,0,0,intersection,LAB
92d22d2dcdd2323e.jpg,1,0,bhattacharyya,RGB
92d22d2dcdd2323e.jpg,0,0,bhattacharyya,HSV
92d22d2dcdd2323e.jpg,0,0,bhattacharyya,LAB
c3be29d03d4b5b05.jpg,0,0,euclidean,RGB
c3be29d03d4b5b05.jpg,0,0,euclidean,HSV
c3be29d03d4b5b05.jpg,0,0,euclidean,LAB
c3be29d03d4b5b05.jpg,0,0,cosine,RGB
c3be29d03d4b5b05.jpg,0,0,cosine,HSV
c3be29d03d4b5b05.jpg,0,0,cosine,LAB
c3be29d03d4b5b05.jpg,0,0,correlation,RGB
c3be29d03d4b5b05.jpg,0,0,correlation,HSV
c3be29d03d4b5b05.jpg,0,0,correlation,LAB
c3be29d03d4b5b05.jpg,0,0,chi2,RGB
c3be29d03d4b5b05.jpg,0,0,chi2,HSV
c3be29d03d4b5b05.jpg,0,0,chi2,LAB
c3be29d03d4b5b05.jpg,0,0,intersection,RGB
c3be29d03d4b5b05.jpg,0,0,intersection,HSV
c3be29d03d4b5b05.jpg,0,0,intersection,LAB
c3be29d03d4b5b05.jpg,0,0,bhattacharyya,RGB
c3be29d03d4b5b05.jpg,0,0,bhattacharyya,HSV
c3be29d03d4b5b05.jpg,0,0,bhattacharyya,LAB
957f2a2a60c12eaf.jpg,0,0,euclidean,RGB
957f2a2a60c12eaf.jpg,0,0,euclidean,HSV
957f2a2a60c12eaf.jpg,0,0,euclidean,LAB
957f2a2a60c12eaf.jpg,0,0,cosine,RGB
957f2a2a60c12eaf.jpg,0,0,cosine,HSV
957f2a2a60c12eaf.jpg,0,0,cosine,LAB
957f2a2a60c12eaf.jpg,0,0,correlation,RGB
957f2a2a60c12eaf.jpg,0,0,correlation,HSV
957f2a2a60c12eaf.jpg,0,0,correlation,LAB
957f2a2a60c12eaf.jpg,0,0,chi2,RGB
957f2a2a60c12eaf.jpg,0,0,chi2,HSV
957f2a2a60c12eaf.jpg,0,0,chi2,LAB
957f2a2a60c12eaf.jpg,0,0,intersection,RGB
957f2a2a60c12eaf.jpg,0,0,intersection,HSV
957f2a2a60c12eaf.jpg,0,0,intersection,LAB
957f2a2a60c12eaf.jpg,0,0,bhattacharyya,RGB
957f2a2a60c12eaf.jpg,0,0,bhattacharyya,HSV
957f2a2a60c12eaf.jpg,0,0,bhattacharyya,LAB
d4ac7b4a39b6484b.jpg,0,0,euclidean,RGB
d4ac7b4a39b6484b.jpg,1,0,euclidean,HSV
d4ac7b4a39b6484b.jpg,2,0,euclidean,LAB
d4ac7b4a39b6484b.jpg,0,0,cosine,RGB
d4ac7b4a39b6484b.jpg,1,0,cosine,HSV
d4ac7b4a39b6484b.jpg,2,0,cosine,LAB
d4ac7b4a39b6484b.jpg,0,0,correlation,RGB
d4ac7b4a39b6484b.jpg,1,0,correlation,HSV
d4ac7b4a39b6484b.jpg,2,0,correlation,LAB
d4ac7b4a39b6484b.jpg,0,0,chi2,RGB
d4ac7b4a39b6484b.jpg,0,0,chi2,HSV
d4ac7b4a39b6484b.jpg,1,0,chi2,LAB
d4ac7b4a39b6484b.jpg,1,0,intersection,RGB
d4ac7b4a39b6484b.jpg,0,0,intersection,HSV
d4ac7b4a39b6484b.jpg,1,0,intersection,LAB
d4ac7b4a39b6484b.jpg,1,0,bhattacharyya,RGB
d4ac7b4a39b6484b.jpg,0,0,bhattacharyya,HSV
d4ac7b4a39b6484b.jpg,0,0,bhattacharyya,LAB
d6562e85803a79ed.jpg,0,0,euclidean,RGB
d6562e85803a79ed.jpg,0,0,euclidean,HSV
d6562e85803a79ed.jpg,0,0,euclidean,LAB
d6562e85803a79ed.jpg,0,0,cosine,RGB
d6562e85803a79ed.jpg,0,0,cosine,HSV
d6562e85803a79ed.jpg,0,0,cosine,LAB
d6562e85803a79ed.jpg,0,0,correlation,RGB
d6562e85803a79ed.jpg,0,0,correlation,HSV
d6562e85803a79ed.jpg,0,0,correlation,LAB
d6562e85803a79ed.jpg,0,0,chi2,RGB
d6562e85803a79ed.jpg,0,0,chi2,HSV
d6562e85803a79ed.jpg,0,0,chi2,LAB
d6562e85803a79ed.jpg,1,0,intersection,RGB
d6562e85803a79ed.jpg,0,0,intersection,HSV
d6562e85803a79ed.jpg,0,0,intersection,LAB
d6562e85803a79ed.jpg,0,0,bhattacharyya,RGB
d6562e85803a79ed.jpg,0,0,bhattacharyya,HSV
d6562e85803a79ed.jpg,0,0,bhattacharyya,LAB
d7b800cf309bff04.jpg,0,0,euclidean,RGB
d7b800cf309bff04.jpg,2,0,euclidean,HSV
d7b800cf309bff04.jpg,1,0,euclidean,LAB
d7b800cf309bff04.jpg,0,0,cosine,RGB
d7b800cf309bff04.jpg,2,0,cosine,HSV
d7b800cf309bff04.jpg,1,0,cosine,LAB
d7b800cf309bff04.jpg,0,0,correlation,RGB
d7b800cf309bff04.jpg,2,0,correlation,HSV
d7b800cf309bff04.jpg,1,0,correlation,LAB
d7b800cf309bff04.jpg,0,0,chi2,RGB
d7b800cf309bff04.jpg,3,0,chi2,HSV
d7b800cf309bff04.jpg,2,0,chi2,LAB
d7b800cf309bff04.jpg,1,0,intersection,RGB
d7b800cf309bff04.jpg,2,0,intersection,HSV
d7b800cf309bff04.jpg,1,0,intersection,LAB
d7b800cf309bff04.jpg,1,0,bhattacharyya,RGB
d7b800cf309bff04.jpg,2,0,bhattacharyya,HSV
d7b800cf309bff04.jpg,0,0,bhattacharyya,LAB
e4e023cf9ee661b0.jpg,0,0,euclidean,RGB
e4e023cf9ee661b0.jpg,0,0,euclidean,HSV
e4e023cf9ee661b0.jpg,1,0,euclidean,LAB
e4e023cf9ee661b0.jpg,0,0,cosine,RGB
e4e023cf9ee661b0.jpg,0,0,cosine,HSV
e4e023cf9ee661b0.jpg,1,0,cosine,LAB
e4e023cf9ee661b0.jpg,0,0,correlation,RGB
e4e023cf9ee661b0.jpg,0,0,correlation,HSV
e4e023cf9ee661b0.jpg,1,0,correlation,LAB
e4e023cf9ee661b0.jpg,0,0,chi2,RGB
e4e023cf9ee661b0.jpg,0,0,chi2,HSV
e4e023cf9ee661b0.jpg,0,0,chi2,LAB
e4e023cf9ee661b0.jpg,1,0,intersection,RGB
e4e023cf9ee661b0.jpg,1,0,intersection,HSV
e4e023cf9ee661b0.jpg,1,0,intersection,LAB
e4e023cf9ee661b0.jpg,0,0,bhattacharyya,RGB
e4e023cf9ee661b0.jpg,0,0,bhattacharyya,HSV
e4e023cf9ee661b0.jpg,0,0,bhattacharyya,LAB
93be4d893e96c08d.jpg,2,1,euclidean,RGB
93be4d893e96c08d.jpg,2,1,euclidean,HSV
93be4d893e96c08d.jpg,0,0,euclidean,LAB
93be4d893e96c08d.jpg,2,1,cosine,RGB
93be4d893e96c08d.jpg,2,1,cosine,HSV
93be4d893e96c08d.jpg,0,0,cosine,LAB
93be4d893e96c08d.jpg,2,1,correlation,RGB
93be4d893e96c08d.jpg,2,1,correlation,HSV
93be4d893e96c08d.jpg,0,0,correlation,LAB
93be4d893e96c08d.jpg,1,0,chi2,RGB
93be4d893e96c08d.jpg,0,0,chi2,HSV
93be4d893e96c08d.jpg,0,0,chi2,LAB
93be4d893e96c08d.jpg,4,2,intersection,RGB
93be4d893e96c08d.jpg,1,1,intersection,HSV
93be4d893e96c08d.jpg,0,0,intersection,LAB
93be4d893e96c08d.jpg,3,1,bhattacharyya,RGB
93be4d893e96c08d.jpg,3,2,bhattacharyya,HSV
93be4d893e96c08d.jpg,0,0,bhattacharyya,LAB
d1cb1e1e60e18fb2.jpg,0,0,euclidean,RGB
d1cb1e1e60e18fb2.jpg,0,0,euclidean,HSV
d1cb1e1e60e18fb2.jpg,0,0,euclidean,LAB
d1cb1e1e60e18fb2.jpg,0,0,cosine,RGB
d1cb1e1e60e18fb2.jpg,0,0,cosine,HSV
d1cb1e1e60e18fb2.jpg,0,0,cosine,LAB
d1cb1e1e60e18fb2.jpg,0,0,correlation,RGB
d1cb1e1e60e18fb2.jpg,0,0,correlation,HSV
d1cb1e1e60e18fb2.jpg,0,0,correlation,LAB
d1cb1e1e60e18fb2.jpg,0,0,chi2,RGB
d1cb1e1e60e18fb2.jpg,0,0,chi2,HSV
d1cb1e1e60e18fb2.jpg,0,0,chi2,LAB
d1cb1e1e60e18fb2.jpg,0,0,intersection,RGB
d1cb1e1e60e18fb2.jpg,0,0,intersection,HSV
d1cb1e1e60e18fb2.jpg,1,0,intersection,LAB
d1cb1e1e60e18fb2.jpg,0,0,bhattacharyya,RGB
d1cb1e1e60e18fb2.jpg,0,0,bhattacharyya,HSV
d1cb1e1e60e18fb2.jpg,0,0,bhattacharyya,LAB
8670f4830fad35f2.jpg,0,0,euclidean,RGB
8670f4830fad35f2.jpg,0,0,euclidean,HSV
8670f4830fad35f2.jpg,0,0,euclidean,LAB
8670f4830fad35f2.jpg,0,0,cosine,RGB
8670f4830fad35f2.jpg,0,0,cosine,HSV
8670f4830fad35f2.jpg,0,0,cosine,LAB
8670f4830fad35f2.jpg,0,0,correlation,RGB
8670f4830fad35f2.jpg,0,0,correlation,HSV
8670f4830fad35f2.jpg,0,0,correlation,LAB
8670f4830fad35f2.jpg,0,0,chi2,RGB
8670f4830fad35f2.jpg,0,0,chi2,HSV
8670f4830fad35f2.jpg,0,0,chi2,LAB
8670f4830fad35f2.jpg,0,0,intersection,RGB
8670f4830fad35f2.jpg,0,0,intersection,HSV
8670f4830fad35f2.jpg,0,0,intersection,LAB
8670f4830fad35f2.jpg,1,1,bhattacharyya,RGB
8670f4830fad35f2.jpg,1,1,bhattacharyya,HSV
8670f4830fad35f2.jpg,0,0,bhattacharyya,LAB
88c9629f72d84f39.jpg,0,0,euclidean,RGB
88c9629f72d84f39.jpg,0,0,euclidean,HSV
88c9629f72d84f39.jpg,0,0,euclidean,LAB
88c9629f72d84f39.jpg,0,0,cosine,RGB
88c9629f72d84f39.jpg,0,0,cosine,HSV
88c9629f72d84f39.jpg,0,0,cosine,LAB
88c9629f72d84f39.jpg,0,0,correlation,RGB
88c9629f72d84f39.jpg,0,0,correlation,HSV
88c9629f72d84f39.jpg,0,0,correlation,LAB
88c9629f72d84f39.jpg,0,0,chi2,RGB
88c9629f72d84f39.jpg,0,0,chi2,HSV
88c9629f72d84f39.jpg,0,0,chi2,LAB
88c9629f72d84f39.jpg,0,0,intersection,RGB
88c9629f72d84f39.jpg,0,0,intersection,HSV
88c9629f72d84f39.jpg,0,0,intersection,LAB
88c9629f72d84f39.jpg,0,0,bhattacharyya,RGB
88c9629f72d84f39.jpg,0,0,bhattacharyya,HSV
88c9629f72d84f39.jpg,0,0,bhattacharyya,LAB
f57880833ff8c1c3.jpg,0,0,euclidean,RGB
f57880833ff8c1c3.jpg,0,0,euclidean,HSV
f57880833ff8c1c3.jpg,0,0,euclidean,LAB
f57880833ff8c1c3.jpg,0,0,cosine,RGB
f57880833ff8c1c3.jpg,0,0,cosine,HSV
f57880833ff8c1c3.jpg,0,0,cosine,LAB
f57880833ff8c1c3.jpg,0,0,correlation,RGB
f57880833ff8c1c3.jpg,0,0,correlation,HSV
f57880833ff8c1c3.jpg,0,0,correlation,LAB
f57880833ff8c1c3.jpg,0,0,chi2,RGB
f57880833ff8c1c3.jpg,0,0,chi2,HSV
f57880833ff8c1c3.jpg,0,0,chi2,LAB
f57880833ff8c1c3.jpg,0,0,intersection,RGB
f57880833ff8c1c3.jpg,0,0,intersection,HSV
f57880833ff8c1c3.jpg,0,0,intersection,LAB
f57880833ff8c1c3.jpg,0,0,bhattacharyya,RGB
f57880833ff8c1c3.jpg,0,0,bhattacharyya,HSV
f57880833ff8c1c3.jpg,0,0,bhattacharyya,LAB
fa9ad1c79cc38521.jpg,0,0,euclidean,RGB
fa9ad1c79cc38521.jpg,0,0,euclidean,HSV
fa9ad1c79cc38521.jpg,0,0,euclidean,LAB
